date,open,high,low,close,volume
2020-01-09T16:00:00Z,7901.81,7915.7975,7780.27,7791.4825,3003.72003598
2020-01-09T18:00:00Z,7789.47,7951.48,7784.88,7916.9475,2213.28775989
2020-01-09T20:00:00Z,7917.3825,7997.9575,7747.5275,7785.6425,4930.60807965
2020-01-09T22:00:00Z,7786.1375,7866.15,7784.875,7814.6425,1251.62041164
2020-01-10T00:00:00Z,7816.1475,7839.9225,7782.9675,7797.7,903.0653347
2020-01-10T02:00:00Z,7795.44,7818.465,7766.0825,7804.2725,804.00275992
2020-01-10T04:00:00Z,7804.73,7806.71,7727.5775,7737.6675,1335.785103
2020-01-10T06:00:00Z,7735.97,7769.855,7711.76,7737.68,2301.2262368
2020-01-10T08:00:00Z,7736.615,7744.185,7678.5075,7717.85,1979.77144432
2020-01-10T10:00:00Z,7715.55,7844.9975,7670.075,7828.515,2350.70881085
2020-01-10T12:00:00Z,7827.23,7936.2125,7804.0075,7865.4925,2225.32626029
2020-01-10T14:00:00Z,7862.4725,8083.795,7847.48,8061.9825,4969.26401862
2020-01-10T16:00:00Z,8061.2875,8132.7325,7915.4725,7964.15,4415.50172805
2020-01-10T18:00:00Z,7967.2825,8127.4825,7965.1775,8065.6725,4546.88200447
2020-01-10T20:00:00Z,8064.865,8136.4325,8023.5325,8045.47,3422.48642563
2020-01-10T22:00:00Z,8050.1425,8197.655,7988.085,8195.22,2417.00069162
2020-01-11T00:00:00Z,8196.1075,8253.6,8132.865,8207.2075,2680.79039662
2020-01-11T02:00:00Z,8205.895,8214.4925,8134.5525,8160.195,1231.66590018
2020-01-11T04:00:00Z,8155.7825,8177.5425,8052.405,8085.3425,1596.86349584
2020-01-11T06:00:00Z,8085.0675,8142.4725,8062.0525,8073.255,574.56557409
2020-01-11T08:00:00Z,8072.38,8123.5225,8039.6425,8112.6075,649.40072168
2020-01-11T10:00:00Z,8114.45,8114.45,8013.9825,8035.28,929.48753624
2020-01-11T12:00:00Z,8036.97,8097.6725,8017.3275,8084.36,695.97135906
2020-01-11T14:00:00Z,8085.175,8111.8925,8049.1325,8091.665,757.56886805
2020-01-11T16:00:00Z,8092.5275,8212.2725,8063.8875,8156.15,1770.632938
2020-01-11T18:00:00Z,8157.1175,8183.525,8132.605,8150.0475,1011.33085591
2020-01-11T20:00:00Z,8147.3425,8289.9975,8055.6375,8103.255,2847.6874746
2020-01-11T22:00:00Z,8103.155,8104.2,7999.8275,8021.475,2305.61215353
2020-01-12T00:00:00Z,8018.675,8084.445,7961.6125,8059.535,1758.02598405
2020-01-12T02:00:00Z,8058.15,8104.2975,8049.2375,8085.3925,561.92275206
2020-01-12T04:00:00Z,8087.0775,8103.25,8068.7275,8099.825,370.45837957
2020-01-12T06:00:00Z,8101.47,8146.7725,8080.6475,8095.9525,537.56589803
2020-01-12T08:00:00Z,8094.345,8155.625,8086.7075,8127.2325,661.3603681
2020-01-12T10:00:00Z,8129.9075,8132.59,8093.76,8104.7425,281.89713049
2020-01-12T12:00:00Z,8107.0425,8163.83,8105.0625,8160.76,590.92069226
2020-01-12T14:00:00Z,8161.87,8175.6925,8124.3075,8146.395,703.38454267
2020-01-12T16:00:00Z,8148.215,8185.0,8074.205,8093.9225,1460.54845912
2020-01-12T18:00:00Z,8093.4925,8156.11,8079.3525,8122.535,717.2736779
2020-01-12T20:00:00Z,8126.4625,8146.2025,8092.3225,8095.81,514.97169029
2020-01-12T22:00:00Z,8096.635,8179.535,8096.015,8178.0025,854.98027976
2020-01-13T00:00:00Z,8180.7775,8192.59,8136.4625,8145.345,1182.06153379
2020-01-13T02:00:00Z,8145.3475,8150.9125,8081.6975,8098.69,919.57645095
2020-01-13T04:00:00Z,8098.6075,8112.685,8070.61,8082.0625,998.13511496
2020-01-13T06:00:00Z,8082.8225,8107.5325,8045.84,8064.8775,1431.11896734
2020-01-13T08:00:00Z,8064.2825,8118.13,8055.8325,8098.9425,1273.38016563
2020-01-13T10:00:00Z,8096.9175,8117.2925,8067.5,8072.8675,1976.90629567
2020-01-13T12:00:00Z,8067.525,8100.36,8040.215,8072.4025,1312.36966067
2020-01-13T14:00:00Z,8074.87,8092.9425,8055.8175,8074.725,1209.2142311
2020-01-13T16:00:00Z,8075.0675,8124.4225,8063.745,8090.3925,1832.60193225
2020-01-13T18:00:00Z,8090.1275,8119.9675,8083.32,8106.7025,1077.64808044
2020-01-13T20:00:00Z,8105.525,8156.38,8102.69,8132.0425,1782.45860269
2020-01-13T22:00:00Z,8129.74,8136.8425,8103.98,8105.8775,1037.55388728
2020-01-14T00:00:00Z,8106.18,8487.61,8106.085,8436.61,9026.97608437
2020-01-14T02:00:00Z,8433.6225,8477.72,8379.915,8467.0375,3713.22286054
2020-01-14T04:00:00Z,8466.9775,8590.7475,8460.795,8481.3875,6261.81540141
2020-01-14T06:00:00Z,8479.6,8543.7,8464.8925,8504.4475,2317.48843175
2020-01-14T08:00:00Z,8503.03,8557.07,8480.23,8490.215,1755.79261507
2020-01-14T10:00:00Z,8493.035,8528.8925,8459.475,8521.2925,2395.3093432
2020-01-14T12:00:00Z,8521.4725,8611.855,8469.33,8584.09,4566.14372423
2020-01-14T14:00:00Z,8587.71,8771.205,8561.9775,8687.39,9006.44898422
2020-01-14T16:00:00Z,8689.3275,8820.5275,8519.705,8779.6575,10555.72127169
2020-01-14T18:00:00Z,8783.2925,8856.22,8679.645,8782.4375,5539.74877664
2020-01-14T20:00:00Z,8778.7225,8779.07,8671.5875,8739.46,2885.4184097
2020-01-14T22:00:00Z,8740.1075,8892.4225,8726.2875,8817.81,4474.78298278
2020-01-15T00:00:00Z,8813.425,8899.47,8710.095,8769.23,5842.25407854
2020-01-15T02:00:00Z,8771.04,8821.07,8719.765,8719.9175,1712.43832766
2020-01-15T04:00:00Z,8719.815,8729.685,8556.53,8603.2675,3468.28368656
2020-01-15T06:00:00Z,8601.675,8669.375,8596.545,8607.4675,1023.89820091
2020-01-15T08:00:00Z,8604.315,8756.93,8590.8475,8735.88,1817.17098395
2020-01-15T10:00:00Z,8735.445,8792.705,8706.8525,8713.4175,1886.43228554
2020-01-15T12:00:00Z,8715.5675,8905.0075,8706.7025,8875.37,2829.17395061
2020-01-15T14:00:00Z,8876.3375,8887.1575,8730.3025,8744.3,4483.30619792
2020-01-15T16:00:00Z,8745.24,8800.45,8658.9975,8782.25,3334.35453503
2020-01-15T18:00:00Z,8782.485,8783.185,8706.0025,8750.15,1617.59850551
2020-01-15T20:00:00Z,8752.2575,8845.05,8724.72,8823.6525,2780.758152
2020-01-15T22:00:00Z,8822.775,8863.4375,8784.95,8810.445,2148.52888274
2020-01-16T00:00:00Z,8812.7125,8846.8875,8606.065,8649.9975,3920.9880091
2020-01-16T02:00:00Z,8649.2625,8685.715,8578.615,8633.31,2153.4333684
2020-01-16T04:00:00Z,8630.705,8702.185,8607.775,8685.7825,1247.22144412
2020-01-16T06:00:00Z,8686.655,8704.0875,8644.7775,8660.365,876.18782869
2020-01-16T08:00:00Z,8660.9525,8695.75,8590.6725,8632.7975,2061.47051897
2020-01-16T10:00:00Z,8630.5925,8710.2,8592.26,8708.775,1403.05962528
2020-01-16T12:00:00Z,8707.96,8767.925,8655.3825,8683.26,1922.81529504
2020-01-16T14:00:00Z,8684.6725,8709.5925,8633.6425,8699.07,1463.48848624
2020-01-16T16:00:00Z,8697.5025,8703.22,8600.4425,8663.0275,2464.17979523
2020-01-16T18:00:00Z,8667.9875,8699.6875,8638.68,8689.5175,1373.95842338
2020-01-16T20:00:00Z,8691.1625,8747.9425,8659.225,8677.8475,1963.19164731
2020-01-16T22:00:00Z,8678.7675,8735.9125,8678.185,8714.43,975.68776303
2020-01-17T00:00:00Z,8715.7675,8730.8975,8664.885,8719.12,1045.40311406
2020-01-17T02:00:00Z,8721.645,8822.105,8705.835,8773.47,2616.14134992
2020-01-17T04:00:00Z,8778.7125,8892.73,8746.2925,8889.655,2524.00168889
2020-01-17T06:00:00Z,8891.135,8991.12,8847.39,8919.3775,6601.87911055
2020-01-17T08:00:00Z,8916.3375,8995.845,8886.185,8947.835,3618.35673817
2020-01-17T10:00:00Z,8952.455,9009.85,8874.58,8892.2575,3723.89099631
2020-01-17T12:00:00Z,8894.755,8900.595,8785.865,8836.955,2244.08119356
2020-01-17T14:00:00Z,8836.6575,8851.5675,8763.24,8839.2625,2507.97379921
2020-01-17T16:00:00Z,8841.27,8909.755,8831.74,8871.8,3296.11459798
2020-01-17T18:00:00Z,8872.8975,8946.1925,8802.16,8863.7475,3032.85836034
2020-01-17T20:00:00Z,8867.88,8921.0175,8853.2875,8905.4975,2203.34609238
2020-01-17T22:00:00Z,8910.4025,8947.385,8886.7475,8898.5,1395.29407855
2020-01-18T00:00:00Z,8899.0,8977.4825,8859.635,8928.6825,1951.59752163
2020-01-18T02:00:00Z,8930.1925,8940.8425,8889.8425,8916.855,1044.63383174
2020-01-18T04:00:00Z,8919.315,8920.0975,8813.3875,8842.1325,1776.00748069
2020-01-18T06:00:00Z,8840.2575,8872.925,8805.9775,8836.705,760.09342716
2020-01-18T08:00:00Z,8839.9925,8886.1725,8818.15,8868.9925,958.53211077
2020-01-18T10:00:00Z,8871.57,8895.5875,8848.2725,8861.795,546.48418952
2020-01-18T12:00:00Z,8863.2825,8939.4075,8861.33,8911.5675,1077.9032668
2020-01-18T14:00:00Z,8913.185,8955.0125,8864.1925,8889.465,1457.47417801
2020-01-18T16:00:00Z,8889.9925,8925.425,8838.1175,8892.95,1274.82567402
2020-01-18T18:00:00Z,8894.66,8905.3,8860.63,8895.9,794.60931575
2020-01-18T20:00:00Z,8899.8725,8923.8225,8891.485,8913.7775,611.83388707
2020-01-18T22:00:00Z,8915.5175,8963.47,8905.465,8908.3325,1638.07515131
2020-01-19T00:00:00Z,8906.435,9169.56,8883.745,9131.6625,6197.86822141
2020-01-19T02:00:00Z,9140.985,9182.9275,9112.6675,9144.07,2373.79509218
2020-01-19T04:00:00Z,9142.795,9149.7975,9103.61,9113.98,1253.45080641
2020-01-19T06:00:00Z,9115.705,9134.7825,9033.8375,9072.855,1398.33965238
2020-01-19T08:00:00Z,9074.1925,9110.28,9046.2975,9054.91,794.41271802
2020-01-19T10:00:00Z,9054.7575,9067.495,8473.76,8665.3425,9502.98735816
2020-01-19T12:00:00Z,8667.415,8667.415,8550.95,8623.115,3071.98668749
2020-01-19T14:00:00Z,8623.4975,8643.0925,8590.465,8627.2225,1419.54458641
2020-01-19T16:00:00Z,8626.9425,8662.605,8606.375,8648.8375,1433.49719041
2020-01-19T18:00:00Z,8650.2075,8650.2825,8620.12,8643.145,1002.56051499
2020-01-19T20:00:00Z,8641.995,8751.6725,8628.76,8719.0,1403.49406641
2020-01-19T22:00:00Z,8718.2575,8743.425,8479.175,8700.1475,4651.80686551
2020-01-20T00:00:00Z,8700.5775,8722.735,8629.805,8636.4625,1377.62754454
2020-01-20T02:00:00Z,8641.2325,8661.145,8628.53,8653.0225,879.87733462
2020-01-20T04:00:00Z,8658.13,8674.7475,8622.8725,8659.465,718.57922441
2020-01-20T06:00:00Z,8660.53,8677.1075,8632.7925,8646.165,824.00414173
2020-01-20T08:00:00Z,8650.3325,8667.8375,8583.125,8642.575,1075.78895018
2020-01-20T10:00:00Z,8643.3125,8657.3225,8589.9625,8603.7175,909.12145653
2020-01-20T12:00:00Z,8604.565,8632.435,8508.75,8593.5725,2733.84445337
2020-01-20T14:00:00Z,8591.05,8667.2825,8576.62,8662.5275,1562.09046676
2020-01-20T16:00:00Z,8662.9025,8688.0675,8627.7225,8629.345,1536.78356804
2020-01-20T18:00:00Z,8629.6425,8665.28,8625.7275,8655.7925,775.72851617
2020-01-20T20:00:00Z,8658.84,8672.96,8649.425,8670.26,536.86690672
2020-01-20T22:00:00Z,8672.7075,8733.8775,8602.8575,8627.775,1797.52777863
2020-01-21T00:00:00Z,8632.0475,8645.73,8605.025,8635.9575,1118.92501614
2020-01-21T02:00:00Z,8635.1,8663.925,8628.8225,8653.79,567.98374526
2020-01-21T04:00:00Z,8653.54,8676.6825,8622.21,8642.25,600.84442796
2020-01-21T06:00:00Z,8644.535,8647.255,8605.475,8616.975,726.6798836
2020-01-21T08:00:00Z,8615.685,8646.51,8599.95,8612.77,799.21279518
2020-01-21T10:00:00Z,8611.475,8661.735,8588.6825,8639.925,763.3914086
2020-01-21T12:00:00Z,8641.5075,8652.28,8613.975,8648.3075,903.89912736
2020-01-21T14:00:00Z,8650.2125,8669.0875,8633.3925,8633.9775,1023.10990024
2020-01-21T16:00:00Z,8636.7075,8647.6075,8610.015,8637.3275,1574.57566736
2020-01-21T18:00:00Z,8638.45,8638.6625,8439.5,8509.3525,3803.41283775
2020-01-21T20:00:00Z,8511.3825,8777.855,8507.75,8721.3325,3868.8105952
2020-01-21T22:00:00Z,8720.055,8743.5075,8673.625,8719.995,1099.62039942
2020-01-22T00:00:00Z,8726.565,8742.1975,8697.605,8708.8025,788.16953966
2020-01-22T02:00:00Z,8710.7825,8716.2575,8684.02,8698.155,572.32546302
2020-01-22T04:00:00Z,8699.4625,8721.5325,8697.9125,8698.83,539.73685724
2020-01-22T06:00:00Z,8699.425,8791.005,8684.4525,8713.8175,1464.56075545
2020-01-22T08:00:00Z,8713.8775,8719.515,8617.6925,8662.15,1906.51594829
2020-01-22T10:00:00Z,8662.065,8662.065,8602.795,8638.7075,729.92867059
2020-01-22T12:00:00Z,8636.85,8652.8,8613.7275,8620.7775,915.64245436
2020-01-22T14:00:00Z,8621.68,8652.5025,8615.665,8633.76,1158.31287433
2020-01-22T16:00:00Z,8632.7525,8681.99,8568.2725,8662.0575,2342.01461643
2020-01-22T18:00:00Z,8666.64,8666.975,8617.845,8645.0525,956.23746596
2020-01-22T20:00:00Z,8641.4375,8648.5225,8630.0675,8638.3325,611.11352813
2020-01-22T22:00:00Z,8640.245,8662.015,8631.02,8659.8475,712.43328172
2020-01-23T00:00:00Z,8661.2475,8664.835,8569.0925,8572.4925,1223.34640827
2020-01-23T02:00:00Z,8570.3775,8586.095,8540.2575,8561.5975,1755.69382524
2020-01-23T04:00:00Z,8561.43,8570.855,8462.9575,8527.185,2435.79864859
2020-01-23T06:00:00Z,8525.795,8567.25,8474.8975,8552.965,1489.50867447
2020-01-23T08:00:00Z,8552.2075,8593.505,8393.54,8408.6425,3410.31952732
2020-01-23T10:00:00Z,8409.3675,8437.6875,8380.915,8390.8425,2558.17679679
2020-01-23T12:00:00Z,8391.425,8450.535,8301.42,8319.2825,4290.62638886
2020-01-23T14:00:00Z,8316.3325,8361.5475,8292.4275,8330.6275,4182.33909142
2020-01-23T16:00:00Z,8331.7775,8347.3025,8289.765,8299.615,1960.69005647
2020-01-23T18:00:00Z,8297.06,8347.4875,8279.2025,8346.26,2034.64104164
2020-01-23T20:00:00Z,8345.595,8411.2875,8322.9225,8382.4125,1951.00863349
2020-01-23T22:00:00Z,8380.695,8425.38,8336.595,8386.2825,1929.70845695
2020-01-24T00:00:00Z,8385.83,8405.9175,8347.27,8348.955,635.27970952
2020-01-24T02:00:00Z,8347.4925,8351.14,8267.6175,8309.885,2002.79885805
2020-01-24T04:00:00Z,8311.4425,8336.1475,8281.54,8304.78,864.55135669
2020-01-24T06:00:00Z,8305.5475,8334.84,8291.145,8315.1025,1208.43083892
2020-01-24T08:00:00Z,8315.18,8322.855,8242.6725,8244.145,1773.18378121
2020-01-24T10:00:00Z,8242.6925,8388.625,8219.2875,8383.1275,3102.54299698
2020-01-24T12:00:00Z,8387.9275,8457.5825,8349.635,8445.455,2419.01265896
2020-01-24T14:00:00Z,8448.2225,8501.7775,8425.775,8493.5625,2892.32604541
2020-01-24T16:00:00Z,8494.9575,8510.075,8438.2025,8463.545,2074.27101706
2020-01-24T18:00:00Z,8463.615,8508.985,8458.815,8490.0775,1290.2470845
2020-01-24T20:00:00Z,8490.725,8504.32,8451.1525,8495.8525,1172.6705019
2020-01-24T22:00:00Z,8497.6475,8501.3675,8398.885,8425.3425,1370.91405099
2020-01-25T00:00:00Z,8428.85,8433.18,8255.4475,8270.7475,1957.60266122
2020-01-25T02:00:00Z,8272.7525,8329.11,8270.5475,8283.135,1002.93318658
2020-01-25T04:00:00Z,8283.41,8312.905,8270.495,8306.3475,866.57861511
2020-01-25T06:00:00Z,8306.595,8331.4825,8289.69,8294.595,528.05137712
2020-01-25T08:00:00Z,8294.67,8363.5025,8291.4225,8324.4925,850.98533348
2020-01-25T10:00:00Z,8326.0925,8339.5275,8294.0575,8300.6625,469.55321761
2020-01-25T12:00:00Z,8297.195,8336.8675,8276.745,8303.9875,633.43732497
2020-01-25T14:00:00Z,8306.29,8330.2775,8294.62,8321.36,508.45031945
2020-01-25T16:00:00Z,8321.6125,8347.875,8313.235,8321.2175,575.03456992
2020-01-25T18:00:00Z,8321.85,8355.1225,8308.415,8341.7475,678.82117084
2020-01-25T20:00:00Z,8343.9225,8404.4575,8335.585,8368.13,1229.46839616
2020-01-25T22:00:00Z,8371.0525,8401.915,8324.71,8327.83,707.69346301
2020-01-26T00:00:00Z,8325.475,8328.6725,8282.0775,8316.0075,1930.98139899
2020-01-26T02:00:00Z,8315.235,8350.6075,8295.245,8340.925,1318.18387783
2020-01-26T04:00:00Z,8340.655,8370.4575,8323.725,8353.775,411.48806319
2020-01-26T06:00:00Z,8354.4875,8370.7175,8324.2325,8364.0525,591.43685323
2020-01-26T08:00:00Z,8365.9175,8460.36,8364.74,8390.6575,2094.23205098
2020-01-26T10:00:00Z,8391.7475,8458.7225,8384.1175,8451.9825,828.96073843
2020-01-26T12:00:00Z,8453.1025,8457.55,8422.785,8429.305,809.27359228
2020-01-26T14:00:00Z,8427.9775,8454.6425,8416.685,8426.6875,939.66597292
2020-01-26T16:00:00Z,8429.6825,8569.6725,8426.9975,8556.72,3214.62960369
2020-01-26T18:00:00Z,8558.615,8593.86,8526.2925,8542.19,2087.33857183
2020-01-26T20:00:00Z,8543.3225,8589.9525,8538.475,8581.63,1083.1914533
2020-01-26T22:00:00Z,8584.2575,8596.6325,8535.2675,8590.48,883.23916692
2020-01-27T00:00:00Z,8596.5925,8677.605,8593.07,8632.19,2548.88440407
2020-01-27T02:00:00Z,8634.39,8654.6625,8612.475,8644.4475,664.38083073
2020-01-27T04:00:00Z,8644.375,8659.165,8606.365,8629.4175,637.81048986
2020-01-27T06:00:00Z,8631.375,8645.51,8615.3225,8638.0775,621.90279675
2020-01-27T08:00:00Z,8637.365,8637.365,8557.0475,8614.4375,2483.79308557
2020-01-27T10:00:00Z,8615.5075,8726.335,8601.0725,8708.6775,1514.45263785
2020-01-27T12:00:00Z,8713.105,8758.9975,8681.12,8715.8825,2271.22629161
