date,open,high,low,close,volume
2015-01-24T08:00:00Z,232.66,237.29,232.61,236.61,2261.0
2015-01-24T12:00:00Z,236.62,245.09,235.23,243.23,10223.0
2015-01-24T16:00:00Z,243.23,248.3,241.97,246.25,12757.0
2015-01-24T20:00:00Z,246.24,249.77,243.5,248.66,7698.0
2015-01-25T00:00:00Z,248.94,259.39,247.0,253.01,18612.0
2015-01-25T04:00:00Z,253.03,253.84,246.0,248.47,7499.0
2015-01-25T08:00:00Z,248.48,249.64,245.0,246.29,5428.0
2015-01-25T12:00:00Z,246.45,252.7,245.11,248.29,6431.0
2015-01-25T16:00:00Z,248.23,250.21,246.59,249.3,3122.0
2015-01-25T20:00:00Z,249.15,257.66,247.49,254.73,12929.0
2015-01-26T00:00:00Z,254.72,298.0,254.65,288.0,62903.0
2015-01-26T04:00:00Z,288.0,315.0,277.1,309.12,35155.0
2015-01-26T08:00:00Z,309.55,312.5,296.12,298.3,24836.0
2015-01-26T12:00:00Z,298.29,307.67,266.5,270.64,40956.0
2015-01-26T16:00:00Z,270.63,280.01,260.0,267.11,27241.0
2015-01-26T20:00:00Z,267.07,278.71,266.71,276.01,14886.0
2015-01-27T00:00:00Z,276.01,280.37,255.1,261.63,30981.0
2015-01-27T04:00:00Z,261.49,267.98,257.94,261.8,10519.0
2015-01-27T08:00:00Z,261.43,262.99,250.0,256.43,10843.0
2015-01-27T12:00:00Z,256.12,272.66,256.09,262.7,15636.0
2015-01-27T16:00:00Z,262.59,268.4,261.61,265.7,7484.0
2015-01-27T20:00:00Z,265.55,267.41,260.0,265.09,6241.0
2015-01-28T00:00:00Z,265.55,269.97,255.0,259.7,10170.0
2015-01-28T04:00:00Z,259.67,260.0,252.5,257.68,7437.0
2015-01-28T08:00:00Z,257.68,265.5,257.52,259.58,5786.0
2015-01-28T12:00:00Z,259.56,259.82,251.52,255.53,8945.0
2015-01-28T16:00:00Z,255.4,257.3,231.01,238.65,32301.0
2015-01-28T20:00:00Z,237.43,241.82,226.35,234.5,22391.0
2015-01-29T00:00:00Z,234.49,239.33,231.43,236.22,6424.0
2015-01-29T04:00:00Z,236.49,237.08,228.7,233.1,6788.0
2015-01-29T08:00:00Z,233.11,234.88,222.2,224.03,7936.0
2015-01-29T12:00:00Z,224.45,232.42,220.0,231.44,17434.0
2015-01-29T16:00:00Z,231.34,237.25,228.75,235.0,12217.0
2015-01-29T20:00:00Z,235.38,238.49,229.49,233.01,9323.0
2015-01-30T00:00:00Z,233.7,235.77,230.01,233.36,2849.0
2015-01-30T04:00:00Z,233.07,243.89,232.59,236.58,9261.0
2015-01-30T08:00:00Z,236.58,238.16,228.82,231.85,10551.0
2015-01-30T12:00:00Z,231.84,234.01,224.22,228.5,9741.0
2015-01-30T16:00:00Z,228.5,232.0,226.01,228.16,8458.0
2015-01-30T20:00:00Z,228.33,231.19,225.1,226.44,10387.0
2015-01-31T00:00:00Z,226.45,228.49,224.11,226.08,5441.0
2015-01-31T04:00:00Z,226.13,234.03,224.15,232.17,6521.0
2015-01-31T08:00:00Z,232.16,234.03,227.3,228.54,4632.0
2015-01-31T12:00:00Z,228.53,233.13,227.76,230.63,3506.0
2015-01-31T16:00:00Z,230.32,233.1,227.25,227.62,4399.0
2015-01-31T20:00:00Z,227.63,228.76,213.1,215.8,24438.0
2015-02-01T00:00:00Z,215.91,219.49,212.41,216.88,9059.0
2015-02-01T04:00:00Z,216.88,218.56,214.6,217.48,4449.0
2015-02-01T08:00:00Z,217.51,217.89,211.02,214.27,7441.0
2015-02-01T12:00:00Z,214.29,216.5,211.5,216.45,4327.0
2015-02-01T16:00:00Z,216.44,228.99,215.97,226.81,15912.0
2015-02-01T20:00:00Z,226.96,233.32,225.14,226.92,14480.0
2015-02-02T00:00:00Z,226.86,233.28,225.51,231.0,8069.0
2015-02-02T04:00:00Z,231.0,231.6,222.5,225.18,7016.0
2015-02-02T08:00:00Z,225.2,227.72,223.85,226.5,4118.0
2015-02-02T12:00:00Z,226.56,229.97,223.3,223.93,6252.0
2015-02-02T16:00:00Z,223.99,226.7,223.37,226.36,3588.0
2015-02-02T20:00:00Z,226.36,247.5,225.55,238.99,23302.0
2015-02-03T00:00:00Z,238.86,245.9,236.3,238.99,16273.0
2015-02-03T04:00:00Z,239.0,242.15,237.3,240.2,4855.0
2015-02-03T08:00:00Z,240.26,248.42,240.11,244.1,14968.0
2015-02-03T12:00:00Z,244.23,244.23,235.22,237.13,9081.0
2015-02-03T16:00:00Z,237.5,239.88,225.24,229.98,22301.0
2015-02-03T20:00:00Z,229.98,230.24,222.66,227.96,13909.0
2015-02-04T00:00:00Z,227.81,230.08,225.54,226.83,3600.0
2015-02-04T04:00:00Z,226.65,228.88,220.3,222.36,6894.0
2015-02-04T08:00:00Z,222.61,229.49,221.31,226.97,5130.0
2015-02-04T12:00:00Z,226.97,230.0,222.62,226.08,6849.0
2015-02-04T16:00:00Z,226.09,229.27,220.23,229.27,9238.0
2015-02-04T20:00:00Z,229.04,233.0,223.5,227.78,12606.0
2015-02-05T00:00:00Z,227.78,228.8,226.0,227.03,3102.0
2015-02-05T04:00:00Z,226.96,227.36,223.17,226.21,4074.0
2015-02-05T08:00:00Z,226.07,227.36,223.62,225.82,3002.0
2015-02-05T12:00:00Z,225.36,226.5,210.12,215.25,13108.0
2015-02-05T16:00:00Z,215.25,218.0,213.11,217.35,10815.0
2015-02-05T20:00:00Z,217.35,217.99,215.06,216.47,3744.0
2015-02-06T00:00:00Z,216.43,221.0,216.42,219.91,6145.0
2015-02-06T04:00:00Z,219.9,221.28,216.2,217.94,6370.0
2015-02-06T08:00:00Z,217.71,219.04,215.0,216.42,2565.0
2015-02-06T12:00:00Z,216.29,224.87,215.7,224.5,7896.0
2015-02-06T16:00:00Z,224.66,225.88,220.2,223.74,8284.0
2015-02-06T20:00:00Z,223.49,225.06,221.12,222.65,4390.0
2015-02-07T00:00:00Z,222.66,228.39,222.66,225.61,3935.0
2015-02-07T04:00:00Z,225.67,226.65,223.46,223.98,1329.0
2015-02-07T08:00:00Z,223.98,239.78,222.84,230.5,10969.0
2015-02-07T12:00:00Z,230.26,231.34,224.01,225.38,5727.0
2015-02-07T16:00:00Z,225.23,230.17,224.01,228.44,11319.0
2015-02-07T20:00:00Z,228.64,230.0,227.29,228.8,2173.0
2015-02-08T00:00:00Z,228.8,229.28,226.39,227.0,1619.0
2015-02-08T04:00:00Z,226.86,227.45,224.5,225.49,2092.0
2015-02-08T08:00:00Z,225.37,232.9,225.26,228.86,9920.0
2015-02-08T12:00:00Z,228.87,229.99,221.1,222.01,6817.0
2015-02-08T16:00:00Z,222.01,224.0,221.1,223.6,3683.0
2015-02-08T20:00:00Z,223.6,225.14,222.62,223.85,1981.0
2015-02-09T00:00:00Z,224.13,225.98,222.5,223.86,3652.0
2015-02-09T04:00:00Z,223.98,224.41,220.73,223.42,3010.0
2015-02-09T08:00:00Z,223.4,225.0,220.57,220.99,3680.0
2015-02-09T12:00:00Z,220.8,225.0,215.33,219.03,25453.0
2015-02-09T16:00:00Z,219.03,220.99,217.55,220.27,5155.0
2015-02-09T20:00:00Z,220.26,222.99,219.55,220.48,7234.0
2015-02-10T00:00:00Z,220.48,221.5,219.46,220.56,1614.0
2015-02-10T04:00:00Z,220.77,220.99,215.0,217.03,5748.0
2015-02-10T08:00:00Z,217.05,217.2,214.0,216.09,3004.0
2015-02-10T12:00:00Z,216.01,218.0,214.46,216.19,3980.0
2015-02-10T16:00:00Z,215.94,221.91,215.89,220.65,8307.0
2015-02-10T20:00:00Z,220.6,223.88,219.6,220.87,6618.0
2015-02-11T00:00:00Z,220.75,224.4,219.54,223.84,3865.0
2015-02-11T04:00:00Z,223.84,223.88,220.71,220.87,1716.0
2015-02-11T08:00:00Z,220.79,222.4,219.4,220.07,2981.0
2015-02-11T12:00:00Z,220.31,223.33,220.11,221.83,3260.0
2015-02-11T16:00:00Z,221.9,223.29,219.7,219.9,3440.0
2015-02-11T20:00:00Z,219.9,222.0,218.1,219.8,4006.0
2015-02-12T00:00:00Z,219.8,220.0,218.5,219.29,2065.0
2015-02-12T04:00:00Z,219.28,219.46,217.8,218.46,2348.0
2015-02-12T08:00:00Z,218.4,219.69,218.08,219.18,2006.0
2015-02-12T12:00:00Z,219.19,222.0,218.3,220.88,3635.0
2015-02-12T16:00:00Z,220.86,223.17,219.6,221.72,5764.0
2015-02-12T20:00:00Z,221.72,223.2,221.57,222.55,4168.0
2015-02-13T00:00:00Z,222.39,224.98,221.46,224.79,4262.0
2015-02-13T04:00:00Z,224.79,234.0,223.51,229.79,17535.0
2015-02-13T08:00:00Z,229.8,238.23,228.8,235.2,14278.0
2015-02-13T12:00:00Z,235.16,242.5,234.98,240.66,13205.0
2015-02-13T16:00:00Z,240.66,241.76,236.01,236.85,11609.0
2015-02-13T20:00:00Z,236.85,238.38,234.34,236.13,7427.0
2015-02-14T00:00:00Z,235.8,239.7,235.51,238.89,5622.0
2015-02-14T04:00:00Z,238.89,251.96,238.27,248.82,18634.0
2015-02-14T08:00:00Z,248.99,252.91,246.5,246.98,8436.0
2015-02-14T12:00:00Z,246.99,249.9,242.74,248.3,9884.0
2015-02-14T16:00:00Z,248.1,250.0,244.42,248.0,9205.0
2015-02-14T20:00:00Z,248.01,261.3,247.85,257.0,28788.0
2015-02-15T00:00:00Z,257.01,261.83,255.51,257.0,8742.0
2015-02-15T04:00:00Z,257.0,262.4,254.5,258.0,9145.0
2015-02-15T08:00:00Z,258.0,268.54,250.52,254.03,21523.0
2015-02-15T12:00:00Z,254.01,254.38,240.0,243.95,21032.0
2015-02-15T16:00:00Z,243.95,247.0,233.1,234.4,18762.0
2015-02-15T20:00:00Z,234.04,235.99,228.2,235.88,23945.0
2015-02-16T00:00:00Z,235.34,235.87,228.62,230.67,7128.0
2015-02-16T04:00:00Z,230.68,236.6,230.6,233.18,5036.0
2015-02-16T08:00:00Z,233.11,243.65,231.07,234.01,17462.0
2015-02-16T12:00:00Z,234.01,238.02,231.13,236.26,5619.0
2015-02-16T16:00:00Z,236.31,238.35,235.01,237.71,4358.0
2015-02-16T20:00:00Z,237.97,239.5,233.16,233.5,7619.0
2015-02-17T00:00:00Z,233.5,234.03,231.5,233.84,1759.0
2015-02-17T04:00:00Z,235.55,238.8,235.45,237.0,2453.0
2015-02-17T08:00:00Z,237.0,240.42,236.77,239.09,3787.0
2015-02-17T12:00:00Z,238.96,241.42,235.0,240.27,8236.0
2015-02-17T16:00:00Z,240.3,246.28,239.32,242.36,13086.0
2015-02-17T20:00:00Z,242.35,244.18,239.5,244.0,6916.0
2015-02-18T00:00:00Z,243.82,244.99,241.92,242.42,4569.0
2015-02-18T04:00:00Z,242.42,243.94,241.5,241.75,2407.0
2015-02-18T08:00:00Z,241.7,242.19,238.66,241.99,3474.0
2015-02-18T12:00:00Z,241.98,242.89,235.61,237.14,9428.0
2015-02-18T16:00:00Z,237.14,238.67,231.01,233.44,13488.0
2015-02-18T20:00:00Z,233.4,236.87,231.53,236.27,5994.0
2015-02-19T00:00:00Z,236.26,237.49,235.16,237.23,3034.0
2015-02-19T04:00:00Z,236.92,237.44,234.97,235.25,1812.0
2015-02-19T08:00:00Z,235.27,238.99,235.21,238.26,2539.0
2015-02-19T12:00:00Z,238.26,238.74,236.0,237.5,2140.0
2015-02-19T16:00:00Z,237.7,243.42,237.7,241.66,9025.0
2015-02-19T20:00:00Z,241.66,243.2,238.97,240.0,5292.0
2015-02-20T00:00:00Z,240.2,241.99,238.95,241.5,2932.0
2015-02-20T04:00:00Z,241.5,245.99,241.0,243.81,8851.0
2015-02-20T08:00:00Z,243.76,248.98,243.3,244.59,7426.0
2015-02-20T12:00:00Z,244.62,247.2,242.6,244.85,3743.0
2015-02-20T16:00:00Z,244.71,245.5,240.9,242.25,5330.0
2015-02-20T20:00:00Z,241.84,245.99,241.53,244.5,2657.0
2015-02-21T00:00:00Z,244.51,247.13,244.01,246.41,2747.0
2015-02-21T04:00:00Z,246.4,247.73,244.5,245.62,4669.0
2015-02-21T08:00:00Z,245.59,246.77,244.1,245.52,2296.0
2015-02-21T12:00:00Z,245.53,246.7,243.6,244.72,2767.0
2015-02-21T16:00:00Z,244.83,246.3,243.52,244.43,2162.0
2015-02-21T20:00:00Z,244.32,245.56,243.28,245.54,1526.0
2015-02-22T00:00:00Z,245.53,247.78,245.15,245.84,4380.0
2015-02-22T04:00:00Z,246.09,247.0,245.75,246.61,608.0
2015-02-22T08:00:00Z,246.61,246.61,244.45,244.77,1392.0
2015-02-22T12:00:00Z,244.75,245.3,232.1,237.02,16186.0
2015-02-22T16:00:00Z,237.05,238.52,233.31,236.42,8595.0
2015-02-22T20:00:00Z,236.44,236.99,235.1,236.5,2390.0
2015-02-23T00:00:00Z,236.5,237.99,235.5,235.77,2083.0
2015-02-23T04:00:00Z,235.97,237.0,235.51,235.85,1250.0
2015-02-23T08:00:00Z,235.79,236.38,232.74,234.14,3081.0
2015-02-23T12:00:00Z,234.02,237.57,232.61,236.5,5683.0
2015-02-23T16:00:00Z,236.55,237.89,236.51,237.4,2117.0
2015-02-23T20:00:00Z,237.66,241.0,237.28,239.4,9626.0
2015-02-24T00:00:00Z,239.33,240.99,239.33,239.8,1315.0
2015-02-24T04:00:00Z,239.8,240.81,236.7,237.6,3115.0
2015-02-24T08:00:00Z,237.6,238.89,237.1,238.89,1724.0
2015-02-24T12:00:00Z,238.89,240.8,237.97,238.25,5753.0
2015-02-24T16:00:00Z,238.36,240.71,237.99,239.03,3192.0
2015-02-24T20:00:00Z,239.43,240.3,238.4,239.73,1520.0
2015-02-25T00:00:00Z,239.95,240.83,238.44,238.7,2592.0
2015-02-25T04:00:00Z,238.64,239.42,237.75,238.08,1268.0
2015-02-25T08:00:00Z,238.08,238.41,235.53,237.5,4654.0
2015-02-25T12:00:00Z,237.51,238.93,237.0,238.9,2208.0
2015-02-25T16:00:00Z,238.9,239.31,238.4,238.9,1276.0
2015-02-25T20:00:00Z,238.99,239.07,237.45,237.99,1538.0
2015-02-26T00:00:00Z,237.98,238.33,233.62,236.42,6249.0
2015-02-26T04:00:00Z,236.84,237.65,236.21,236.22,2373.0
2015-02-26T08:00:00Z,236.23,237.8,234.89,236.1,5372.0
2015-02-26T12:00:00Z,236.08,237.65,236.04,237.23,1974.0
2015-02-26T16:00:00Z,237.1,238.01,237.02,237.85,1616.0
2015-02-26T20:00:00Z,237.83,237.85,236.47,236.93,1097.0
2015-02-27T00:00:00Z,236.93,255.0,236.64,253.78,10368.0
2015-02-27T04:00:00Z,253.9,262.8,249.2,252.6,29695.0
2015-02-27T08:00:00Z,252.58,256.95,249.58,254.3,8533.0
2015-02-27T12:00:00Z,254.3,259.39,251.8,254.0,7968.0
2015-02-27T16:00:00Z,254.02,258.71,253.9,256.79,8053.0
2015-02-27T20:00:00Z,256.79,258.38,254.1,255.05,5221.0
2015-02-28T00:00:00Z,255.06,257.4,251.25,253.72,5135.0
2015-02-28T04:00:00Z,253.71,255.66,253.31,254.55,1855.0
2015-02-28T08:00:00Z,254.0,256.2,252.42,255.16,2928.0
2015-02-28T12:00:00Z,254.88,254.94,252.1,253.65,1460.0
2015-02-28T16:00:00Z,253.7,255.99,252.16,254.27,2129.0
2015-02-28T20:00:00Z,254.2,256.61,254.2,255.7,3766.0
2015-03-01T00:00:00Z,255.7,255.8,254.03,254.74,851.0
2015-03-01T04:00:00Z,254.46,255.8,254.27,254.3,1111.0
2015-03-01T08:00:00Z,254.68,255.0,253.78,253.99,1098.0
2015-03-01T12:00:00Z,253.99,253.99,245.65,248.88,14815.0
2015-03-01T16:00:00Z,248.84,249.74,247.81,248.97,2934.0
2015-03-01T20:00:00Z,248.97,266.91,248.77,262.4,26786.0
2015-03-02T00:00:00Z,262.47,263.23,259.68,262.52,5053.0
2015-03-02T04:00:00Z,261.99,267.0,260.1,261.91,9956.0
2015-03-02T08:00:00Z,261.91,262.6,258.98,260.42,4697.0
2015-03-02T12:00:00Z,260.43,264.0,260.0,262.64,4649.0
2015-03-02T16:00:00Z,262.6,273.99,262.57,271.36,22467.0
2015-03-02T20:00:00Z,271.58,279.61,270.31,277.41,20356.0
2015-03-03T00:00:00Z,277.3,279.0,273.42,276.1,8354.0
2015-03-03T04:00:00Z,276.1,279.92,273.43,276.2,8784.0
2015-03-03T08:00:00Z,276.29,281.66,269.52,270.63,12127.0
2015-03-03T12:00:00Z,270.61,273.46,267.04,269.85,12125.0
2015-03-03T16:00:00Z,269.42,286.0,269.32,283.52,20777.0
2015-03-03T20:00:00Z,283.78,294.0,281.39,283.75,19069.0
2015-03-04T00:00:00Z,283.8,285.3,277.0,279.8,11503.0
2015-03-04T04:00:00Z,279.8,284.53,276.48,279.13,7775.0
2015-03-04T08:00:00Z,279.39,280.91,276.54,279.64,7934.0
2015-03-04T12:00:00Z,279.9,285.99,278.0,282.88,7456.0
2015-03-04T16:00:00Z,282.88,285.55,278.5,280.7,9796.0
2015-03-04T20:00:00Z,280.9,281.5,267.0,273.33,27061.0
2015-03-05T00:00:00Z,272.92,274.43,269.65,270.37,8145.0
2015-03-05T04:00:00Z,270.42,273.07,269.5,272.36,3841.0
2015-03-05T08:00:00Z,272.36,272.7,267.23,270.0,8436.0
2015-03-05T12:00:00Z,270.0,272.61,268.39,270.19,3703.0
2015-03-05T16:00:00Z,270.33,270.33,262.0,267.79,19084.0
2015-03-05T20:00:00Z,267.74,284.99,267.73,277.69,22890.0
2015-03-06T00:00:00Z,277.69,279.75,276.21,276.91,3739.0
2015-03-06T04:00:00Z,276.91,277.3,270.04,271.01,8101.0
2015-03-06T08:00:00Z,271.23,275.01,270.94,271.4,6397.0
2015-03-06T12:00:00Z,271.4,275.0,268.8,274.25,9492.0
